ID ANSSI,Titre ANSSI,Type,Date,CVE,CVSS,Base Severity,CWE,EPSS,Lien,Description,Editeur,Produit,Versions affectees
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33266,5.9,Moyenne,,0.00117,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"Memory corruption in Audio due to integer overflow to buffer overflow while music playback of clips like amr,evrc,qcelp with modified content.","Qualcomm, Inc.",Snapdragon,"APQ8009, APQ8009W, APQ8017, APQ8064AU, APQ8096AU, AQT1000, AR8031, AR8035, CSRA6620, CSRA6640, CSRB31024, MDM9150, MDM9206, MDM9250, MDM9607, MDM9628, MDM9650, MSM8108, MSM8208, MSM8209, MSM8608, MSM8909W, MSM8996AU, QAM8295P, QCA6174A, QCA6310, QCA6320, QCA6335, QCA6390, QCA6391, QCA6420, QCA6421, QCA6426, QCA6430, QCA6431, QCA6436, QCA6564, QCA6564A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584AU, QCA6595AU, QCA6696, QCA8337, QCA9367, QCA9377, QCC5100, QCN9074, QCS405, QCS410, QCS605, QCS610, QRB5165, Qualcomm215, SA415M, SA515M, SA6145P, SA6150P, SA6155, SA6155P, SA8145P, SA8150P, SA8155, SA8155P, SA8195P, SA8295P, SD 8 Gen1 5G, SD205, SD210, SD429, SD625, SD626, SD660, SD835, SD845, SD855, SD865 5G, SD870, SDA429W, SDM429W, SDW2500, SDX20, SDX20M, SDX24, SDX55, SDX55M, SDXR1, SDXR2 5G, SW5100, SW5100P, WCD9326, WCD9330, WCD9335, WCD9340, WCD9341, WCD9360, WCD9370, WCD9380, WCD9385, WCN3610, WCN3615, WCN3620, WCN3660B, WCN3680, WCN3680B, WCN3950, WCN3980, WCN3988, WCN3990, WCN3998, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33274,8.4,Elevee,,0.0011,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Memory corruption in android core due to improper validation of array index while returning feature ids after license authentication.,"Qualcomm, Inc.",Snapdragon,"QAM8295P, QCA6574AU, QCA6696, SA6145P, SA6150P, SA6155P, SA8145P, SA8150P, SA8155P, SA8195P, SA8295P"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33276,8.4,Elevee,,0.00118,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Memory corruption due to buffer copy without checking size of input in modem while receiving WMI_REQUEST_STATS_CMDID command.,"Qualcomm, Inc.",Snapdragon,"AR8035, AR9380, CSR8811, IPQ5010, IPQ5018, IPQ5028, IPQ6000, IPQ6010, IPQ6018, IPQ6028, IPQ8064, IPQ8065, IPQ8068, IPQ8070, IPQ8070A, IPQ8071A, IPQ8072A, IPQ8074A, IPQ8076, IPQ8076A, IPQ8078, IPQ8078A, IPQ8173, IPQ8174, IPQ9008, IPQ9574, PMP8074, QAM8295P, QCA2062, QCA2064, QCA2065, QCA2066, QCA4024, QCA6390, QCA6391, QCA6421, QCA6426, QCA6431, QCA6436, QCA6554A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584AU, QCA6595, QCA6595AU, QCA6696, QCA8072, QCA8075, QCA8081, QCA8082, QCA8084, QCA8085, QCA8337, QCA8386, QCA9886, QCA9888, QCA9889, QCA9980, QCA9984, QCA9985, QCA9986, QCA9990, QCA9992, QCA9994, QCM6490, QCN5021, QCN5022, QCN5024, QCN5052, QCN5054, QCN5122, QCN5124, QCN5152, QCN5154, QCN5164, QCN6023, QCN6024, QCN6100, QCN6102, QCN6112, QCN6122, QCN6132, QCN9000, QCN9001, QCN9002, QCN9003, QCN9011, QCN9012, QCN9022, QCN9024, QCN9070, QCN9072, QCN9074, QCN9100, QCN9274, QCS6490, QRB5165, QRB5165M, QRB5165N, QSM8350, SA8295P, SD 8 Gen1 5G, SD 8cx Gen3, SD778G, SD780G, SD865 5G, SD870, SD888, SD888 5G, SDX55M, SDX65, SDXR2 5G, SM7315, SM7325P, SXR2150P, WCD9370, WCD9375, WCD9380, WCD9385, WCN3980, WCN6740, WCN6750, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33283,8.2,Elevee,,0.00297,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Information disclosure due to buffer over-read in WLAN while WLAN frame parsing due to missing frame length check.,"Qualcomm, Inc.",Snapdragon,"AR8035, AR9380, CSR8811, IPQ5010, IPQ5018, IPQ5028, IPQ6000, IPQ6010, IPQ6018, IPQ6028, IPQ8064, IPQ8065, IPQ8068, IPQ8070, IPQ8070A, IPQ8071A, IPQ8072A, IPQ8074A, IPQ8076, IPQ8076A, IPQ8078, IPQ8078A, IPQ8173, IPQ8174, IPQ9008, IPQ9574, PMP8074, QAM8295P, QCA2062, QCA2064, QCA2065, QCA2066, QCA4024, QCA6390, QCA6391, QCA6421, QCA6426, QCA6431, QCA6436, QCA6554A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584AU, QCA6595, QCA6595AU, QCA6696, QCA8072, QCA8075, QCA8081, QCA8082, QCA8084, QCA8085, QCA8337, QCA8386, QCA9886, QCA9888, QCA9889, QCA9980, QCA9984, QCA9985, QCA9986, QCA9990, QCA9992, QCA9994, QCM6490, QCN5021, QCN5022, QCN5024, QCN5052, QCN5054, QCN5122, QCN5124, QCN5152, QCN5154, QCN5164, QCN6023, QCN6024, QCN6100, QCN6102, QCN6112, QCN6122, QCN6132, QCN9000, QCN9001, QCN9002, QCN9003, QCN9011, QCN9012, QCN9022, QCN9024, QCN9070, QCN9072, QCN9074, QCN9100, QCN9274, QCS6490, QRB5165, QRB5165M, QRB5165N, QSM8350, SA8295P, SD 8 Gen1 5G, SD 8cx Gen3, SD778G, SD780G, SD865 5G, SD870, SD888, SD888 5G, SDX55M, SDX65, SDXR2 5G, SM7315, SM7325P, SXR2150P, WCD9370, WCD9375, WCD9380, WCD9385, WCN3980, WCN6740, WCN6750, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33284,8.2,Elevee,,0.00297,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Information disclosure due to buffer over-read in WLAN while parsing BTM action frame.,"Qualcomm, Inc.",Snapdragon,"AQT1000, AR8035, AR9380, CSR8811, IPQ5010, IPQ5018, IPQ5028, IPQ6000, IPQ6010, IPQ6018, IPQ6028, IPQ8064, IPQ8065, IPQ8068, IPQ8070, IPQ8070A, IPQ8071A, IPQ8072A, IPQ8074A, IPQ8076, IPQ8076A, IPQ8078, IPQ8078A, IPQ8173, IPQ8174, IPQ9008, IPQ9574, PMP8074, QAM8295P, QCA2062, QCA2064, QCA2065, QCA2066, QCA4024, QCA6390, QCA6391, QCA6420, QCA6421, QCA6426, QCA6430, QCA6431, QCA6436, QCA6554A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584AU, QCA6595, QCA6595AU, QCA6696, QCA8072, QCA8075, QCA8081, QCA8082, QCA8084, QCA8085, QCA8337, QCA8386, QCA9886, QCA9888, QCA9889, QCA9980, QCA9984, QCA9985, QCA9986, QCA9990, QCA9992, QCA9994, QCC5100, QCM6490, QCN5021, QCN5022, QCN5024, QCN5052, QCN5054, QCN5122, QCN5124, QCN5152, QCN5154, QCN5164, QCN6023, QCN6024, QCN6100, QCN6102, QCN6112, QCN6122, QCN6132, QCN9000, QCN9001, QCN9002, QCN9003, QCN9011, QCN9012, QCN9022, QCN9024, QCN9070, QCN9072, QCN9074, QCN9100, QCN9274, QCS6490, QRB5165, QRB5165M, QRB5165N, QSM8350, SA8295P, SC8180X+SDX55, SD 675, SD 8 Gen1 5G, SD 8cx Gen2, SD 8cx Gen3, SD460, SD480, SD662, SD675, SD678, SD680, SD690 5G, SD695, SD720G, SD730, SD750G, SD765, SD765G, SD768G, SD778G, SD780G, SD7c, SD855, SD865 5G, SD870, SD888, SD888 5G, SDX50M, SDX55, SDX55M, SDX65, SDXR2 5G, SM4125, SM4375, SM6250, SM6250P, SM7250P, SM7315, SM7325P, SW5100, SW5100P, SXR2150P, WCD9326, WCD9335, WCD9340, WCD9341, WCD9370, WCD9375, WCD9380, WCD9385, WCN3910, WCN3950, WCN3980, WCN3988, WCN3990, WCN3991, WCN3998, WCN6740, WCN6750, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33285,7.5,Elevee,,0.00463,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Transient DOS due to buffer over-read in WLAN while parsing WLAN CSA action frames.,"Qualcomm, Inc.",Snapdragon,"APQ8009, APQ8017, APQ8064AU, APQ8076, APQ8096AU, AQT1000, AR8031, AR8035, AR9380, CSR8811, CSRA6620, CSRA6640, CSRB31024, IPQ4018, IPQ4028, IPQ4029, IPQ5010, IPQ5018, IPQ5028, IPQ6000, IPQ6010, IPQ6018, IPQ6028, IPQ8064, IPQ8065, IPQ8068, IPQ8069, IPQ8070, IPQ8070A, IPQ8071, IPQ8071A, IPQ8072, IPQ8072A, IPQ8074, IPQ8074A, IPQ8076, IPQ8076A, IPQ8078, IPQ8078A, IPQ8173, IPQ8174, IPQ9008, IPQ9574, MDM8215, MDM9206, MDM9215, MDM9250, MDM9310, MDM9607, MDM9615, MDM9628, MDM9640, MDM9645, MDM9650, MSM8976, MSM8996AU, PMP8074, QAM8295P, QCA1062, QCA1064, QCA2062, QCA2064, QCA2065, QCA2066, QCA4020, QCA4024, QCA4531, QCA6174, QCA6174A, QCA6175A, QCA6310, QCA6320, QCA6335, QCA6390, QCA6391, QCA6420, QCA6421, QCA6426, QCA6428, QCA6430, QCA6431, QCA6436, QCA6438, QCA6554A, QCA6564, QCA6564A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584, QCA6584AU, QCA6595, QCA6595AU, QCA6696, QCA8072, QCA8075, QCA8081, QCA8082, QCA8084, QCA8085, QCA8337, QCA8386, QCA9367, QCA9377, QCA9379, QCA9886, QCA9888, QCA9889, QCA9898, QCA9980, QCA9984, QCA9985, QCA9986, QCA9990, QCA9992, QCA9994, QCC5100, QCM2290, QCM4290, QCM6125, QCM6490, QCN5021, QCN5022, QCN5024, QCN5052, QCN5054, QCN5122, QCN5124, QCN5152, QCN5154, QCN5164, QCN6023, QCN6024, QCN6100, QCN6102, QCN6112, QCN6122, QCN6132, QCN7605, QCN7606, QCN9000, QCN9001, QCN9002, QCN9003, QCN9011, QCN9012, QCN9022, QCN9024, QCN9070, QCN9072, QCN9074, QCN9100, QCN9274, QCS2290, QCS405, QCS410, QCS4290, QCS603, QCS605, QCS610, QCS6125, QCS6490, QCX315, QRB5165, QRB5165M, QRB5165N, QSM8250, QSM8350, SA4150P, SA415M, SA515M, SA6145P, SA6150P, SA6155, SA6155P, SA8145P, SA8150P, SA8155, SA8155P, SA8195P, SA8295P, SC8180X+SDX55, SD 455, SD 636, SD 675, SD 8 Gen1 5G, SD 8CX, SD 8cx Gen2, SD 8cx Gen3, SD460, SD480, SD660, SD662, SD665, SD670, SD675, SD678, SD680, SD690 5G, SD695, SD710, SD712, SD720G, SD730, SD750G, SD765, SD765G, SD768G, SD778G, SD780G, SD7c, SD820, SD821, SD835, SD845, SD850, SD855, SD865 5G, SD870, SD888, SD888 5G, SDM630, SDX12, SDX20, SDX20M, SDX24, SDX50M, SDX55, SDX55M, SDX65, SDXR1, SDXR2 5G, SM4125, SM4375, SM6250, SM6250P, SM7250P, SM7315, SM7325P, SW5100, SW5100P, SXR2150P, WCD9326, WCD9330, WCD9335, WCD9340, WCD9341, WCD9360, WCD9370, WCD9371, WCD9375, WCD9380, WCD9385, WCN3610, WCN3615, WCN3660B, WCN3680B, WCN3910, WCN3950, WCN3980, WCN3988, WCN3990, WCN3991, WCN3998, WCN3999, WCN6740, WCN6750, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-33286,7.5,Elevee,,0.00359,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Transient DOS due to buffer over-read in WLAN while processing 802.11 management frames.,"Qualcomm, Inc.",Snapdragon,"APQ8009, APQ8017, APQ8064AU, APQ8076, APQ8096AU, AQT1000, AR8031, AR8035, AR9380, CSR8811, CSRA6620, CSRA6640, CSRB31024, IPQ4018, IPQ4028, IPQ4029, IPQ5010, IPQ5018, IPQ5028, IPQ6000, IPQ6010, IPQ6018, IPQ6028, IPQ8064, IPQ8065, IPQ8068, IPQ8069, IPQ8070, IPQ8070A, IPQ8071, IPQ8071A, IPQ8072, IPQ8072A, IPQ8074, IPQ8074A, IPQ8076, IPQ8076A, IPQ8078, IPQ8078A, IPQ8173, IPQ8174, IPQ9008, IPQ9574, MDM8215, MDM9206, MDM9215, MDM9250, MDM9310, MDM9607, MDM9615, MDM9628, MDM9640, MDM9645, MDM9650, MSM8976, MSM8996AU, PMP8074, QAM8295P, QCA0000, QCA1023, QCA1062, QCA1064, QCA2062, QCA2064, QCA2065, QCA2066, QCA4020, QCA4024, QCA6174, QCA6174A, QCA6175A, QCA6310, QCA6320, QCA6335, QCA6390, QCA6391, QCA6420, QCA6421, QCA6426, QCA6428, QCA6430, QCA6431, QCA6436, QCA6438, QCA6554A, QCA6564, QCA6564A, QCA6564AU, QCA6574, QCA6574A, QCA6574AU, QCA6584, QCA6584AU, QCA6595, QCA6595AU, QCA6694, QCA6696, QCA8072, QCA8075, QCA8081, QCA8082, QCA8084, QCA8085, QCA8337, QCA8386, QCA9367, QCA9377, QCA9379, QCA9886, QCA9888, QCA9889, QCA9898, QCA9980, QCA9984, QCA9985, QCA9986, QCA9990, QCA9992, QCA9994, QCC5100, QCM2290, QCM4290, QCM6125, QCM6490, QCN5021, QCN5022, QCN5024, QCN5052, QCN5054, QCN5122, QCN5124, QCN5152, QCN5154, QCN5164, QCN6023, QCN6024, QCN6100, QCN6102, QCN6112, QCN6122, QCN6132, QCN7605, QCN7606, QCN9000, QCN9001, QCN9002, QCN9003, QCN9011, QCN9012, QCN9022, QCN9024, QCN9070, QCN9072, QCN9074, QCN9100, QCN9274, QCS2290, QCS405, QCS410, QCS4290, QCS603, QCS605, QCS610, QCS6125, QCS6490, QCX315, QRB5165, QRB5165M, QRB5165N, QSM8250, QSM8350, SA4150P, SA4155P, SA415M, SA515M, SA6145P, SA6150P, SA6155, SA6155P, SA8145P, SA8150P, SA8155, SA8155P, SA8195P, SA8295P, SC8180X+SDX55, SD 455, SD 636, SD 675, SD 8 Gen1 5G, SD 8CX, SD 8cx Gen2, SD 8cx Gen3, SD460, SD480, SD660, SD662, SD665, SD670, SD675, SD678, SD680, SD690 5G, SD695, SD710, SD712, SD720G, SD730, SD750G, SD765, SD765G, SD768G, SD778G, SD780G, SD7c, SD820, SD821, SD835, SD845, SD850, SD855, SD865 5G, SD870, SD888, SD888 5G, SDM630, SDX12, SDX20, SDX20M, SDX24, SDX50M, SDX55, SDX55M, SDX65, SDXR1, SDXR2 5G, SM4125, SM4375, SM6250, SM6250P, SM7250P, SM7315, SM7325P, SW5100, SW5100P, SXR2150P, WCD9326, WCD9330, WCD9335, WCD9340, WCD9341, WCD9360, WCD9370, WCD9371, WCD9375, WCD9380, WCD9385, WCN3610, WCN3615, WCN3660B, WCN3680B, WCN3910, WCN3950, WCN3980, WCN3988, WCN3990, WCN3991, WCN3998, WCN3999, WCN6740, WCN6750, WCN6850, WCN6851, WCN6855, WCN6856, WCN7850, WCN7851, WSA8810, WSA8815, WSA8830, WSA8835"
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-41674,,,,0.00241,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,An issue was discovered in the Linux kernel before 5.19.16. Attackers able to inject WLAN frames could cause a buffer overflow in the ieee80211_bss_info_update function in net/mac80211/scan.c.,n/a,n/a,n/a
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-42719,,,,0.00534,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,A use-after-free in the mac80211 stack when parsing a multi-BSSID element in the Linux kernel 5.2 through 5.19.x before 5.19.16 could be used by attackers (able to inject WLAN frames) to crash the kernel and potentially execute code.,n/a,n/a,n/a
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-42720,,,,0.00353,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,Various refcounting bugs in the multi-BSS handling in the mac80211 stack in the Linux kernel 5.1 through 5.19.x before 5.19.16 could be used by local attackers (able to inject WLAN frames) to trigger use-after-free conditions to potentially execute code.,n/a,n/a,n/a
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-42721,,,,0.00024,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"A list management bug in BSS handling in the mac80211 stack in the Linux kernel 5.1 through 5.19.x before 5.19.16 could be used by local attackers (able to inject WLAN frames) to corrupt a linked list and, in turn, potentially execute code.",n/a,n/a,n/a
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44425,,,CWE-190,0.00069,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44426,,,CWE-190,0.00069,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44427,,,CWE-122,0.00043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44428,,,CWE-122,0.00043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44429,,,CWE-122,0.00043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44430,,,CWE-122,0.00043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44431,,,CWE-787,0.00043,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44432,,,CWE-190,0.00069,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In wlan driver, there is a possible missing bounds check. This could lead to local denial of service in wlan services.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44434,,,CWE-862,0.00034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In messaging service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44435,,,CWE-862,0.00034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In messaging service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44436,,,CWE-862,0.00034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In messaging service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44437,,,CWE-862,0.00034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In messaging service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2022-44438,,,CWE-862,0.00034,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In messaging service, there is a missing permission check. This could lead to local denial of service in contacts service with no additional execution privileges needed.","Unisoc (Shanghai) Technologies Co., Ltd.",SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2023-20904,,,,0.00036,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In getTrampolineIntent of SettingsActivity.java, there is a possible launch of arbitrary activity due to an Intent mismatch in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-12L Android-13Android ID: A-246300272",n/a,Android,Android-12L Android-13
CERTFR-2023-AVI-0003,Multiples vulnérabilités dans les produits Android,avis,2023-01-04T00:00:00.000000,CVE-2023-20905,,,,0.00036,https://cert.ssi.gouv.fr/avis/CERTFR-2023-AVI-0003/,"In Mfc_Transceive of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-241387741",n/a,Android,Android-10
